year,context,cluster
1,seçilmiş olan bir milletvekilimiz leyla güven ve 30 un üzerinde kadın belediye başkanımızın cezaevinde 2018 yılına girmiş olması hatta 2019 yılını,61
1,kurulu ve sizi saygıyla selamlıyorum ak parti i stanbul milletvekili kadın erkek fırsat eşitliği komisyonu başkanı sayın canan kalsın ın kıymetli,32
1,önce birçok sayın milletvekilimiz söyledi 600 üyeli parlamentomuzda 104 seçilmiş kadın üyemiz var mikrofon otomatik cihaz tarafından kapatıldı başkan devam edin,33
1,milleti oluşturanların yarısı kadınsa 600 üyeli parlamentonun da mümkünse yarısının kadın olması lazım ak parti sıralarından gülüşmeler bir eleştiri diye getirmiyorum,58
1,şöyle olmalı en azından 600 üyeli parlamentonun 104 sayın üyesi kadın ise 81 il valimizin 17 sinin bu orana göre kadın,33
1,kadın ise 81 il valimizin 17 sinin bu orana göre kadın olması lazım 950 kaymakamımızın 160 ının kadın olması lazım ve,33
1,bu orana göre kadın olması lazım 950 kaymakamımızın 160 ının kadın olması lazım ve bu rakamları çoğaltmak mümkün türkiye nin niye,34
1,lazım ve bu rakamları çoğaltmak mümkün türkiye nin niye bir kadın emniyet müdürü olmasın yine sadece 1 yanlış bilmiyorsam kadın valisi,34
1,bir kadın emniyet müdürü olmasın yine sadece 1 yanlış bilmiyorsam kadın valisi olsun niye sadece 3 kadın kaymakamı olsun buradan yürüyebilmemiz,34
1,sadece 1 yanlış bilmiyorsam kadın valisi olsun niye sadece 3 kadın kaymakamı olsun buradan yürüyebilmemiz lazım ama şöyle bir mantık olur,34
1,olmak bakan başkan başarılı bir iş kadını olmaktan elzemdir seçimlerde kadın adaylara oy vermeyeceğim sonra da ak parti genel başkanı cumhurbaşkanı,3
1,tabii kadınlarımızın seçme ve seçilme hakkını elde ettikleri bugünde öncelikle kadın erkek fırsat eşitliği komisyonu başkanımız sayın canan kalsın annesini kaybetmiştir,31
1,başkan devam edin cahi t özkan denizli ak parti bir kadın hareketidir kuruluşunda ve siyasal süreci içerisinde kadın kolları teşkilatımız tamamen,35
1,ak parti bir kadın hareketidir kuruluşunda ve siyasal süreci içerisinde kadın kolları teşkilatımız tamamen kendi teşkilatlarını kendi kurmak kendi kongrelerini gerçekleştirmek,35
1,ettiğiniz gibi küba daki örneği verdiniz şu anda cumhuriyet tarihinde kadın milletvekili sayısı itibarıyla 53 rakamı bir grupta ak parti grubunda,36
1,rakamı bir grupta ak parti grubunda temsil edilmiştir ve 53 kadın milletvekilimizi inşallah gelecekte bugüne kadar ortaya koymuş olduğumuz milletvekillerimizin kadın,36
1,kadın milletvekilimizi inşallah gelecekte bugüne kadar ortaya koymuş olduğumuz milletvekillerimizin kadın milletvekillerimizin siyasete girişini teşvik etmek suretiyle daha da yukarılara çıkaracağız,36
1,bu noktada ak parti hükûmetleri olarak bugüne kadar her zaman kadın girişimcilerin yanında olduk kadın girişimcilere verdiğimiz teşvik ve desteklerle onların,58
1,hükûmetleri olarak bugüne kadar her zaman kadın girişimcilerin yanında olduk kadın girişimcilere verdiğimiz teşvik ve desteklerle onların iş hayatında rol almalarını,31
1,asgari ücret üzerinden tüm sigorta ve vergi giderlerini devlet üstlenecektir kadın genç ve engelli istihdamındaki teşvik süresi on iki aydan on,63
1,i smai l atakan ünver karaman karaman devlet hastanesinde kadın doğum polikliniğinde on beş gün öncesine randevu alınamamaktadır yine karaman,18
1,görmek doğru olandır bizler kendi siyasi arenamızı kadınla var ederken kadın mücadelesi yürüten yerel mekanizmalarımız iktidar tarafından tehdit olarak görüldü belediyelerdeki,2
1,mücadelesi yürüten yerel mekanizmalarımız iktidar tarafından tehdit olarak görüldü belediyelerdeki kadın perspektifimizin yansıması olan eş başkanlık sistemimiz hedef alındı hdp bünyesinde,37
1,başkanlık sistemimiz hedef alındı hdp bünyesinde kadına şiddetle mücadele amacıyla kadın merkezleri kadın sığınakları kadın emeği pazarları kadın politikaları daire başkanlıkları,37
1,hedef alındı hdp bünyesinde kadına şiddetle mücadele amacıyla kadın merkezleri kadın sığınakları kadın emeği pazarları kadın politikaları daire başkanlıkları kadın müdürlükleri,37
1,hdp bünyesinde kadına şiddetle mücadele amacıyla kadın merkezleri kadın sığınakları kadın emeği pazarları kadın politikaları daire başkanlıkları kadın müdürlükleri kayyum gasbı,37
1,şiddetle mücadele amacıyla kadın merkezleri kadın sığınakları kadın emeği pazarları kadın politikaları daire başkanlıkları kadın müdürlükleri kayyum gasbı marifetiyle ne yazık,38
1,merkezleri kadın sığınakları kadın emeği pazarları kadın politikaları daire başkanlıkları kadın müdürlükleri kayyum gasbı marifetiyle ne yazık ki kapatıldı gasp yoluyla,38
1,akp nin 1 297 aday açıklamasında bunların sadece 24 ünü kadın olarak görmek vahim bir durumdur chp de açıklanan 842 adayın,39
1,vahim bir durumdur chp de açıklanan 842 adayın 44 ü kadın yani yüzde 5 23 ü mhp nin açıkladığı 750 adaydan,39
1,23 ü mhp nin açıkladığı 750 adaydan sadece 14 ü kadın yani yüzde 1 86 sı i yi parti nin açıkladığı,39
1,sı i yi parti nin açıkladığı 122 adaydan 5 i kadın yani yüzde 3 85 i mikrofon otomatik cihaz tarafından kapatıldı,32
1,kurtulan mersin saadet partisi de 261 adaydan sadece 2 sini kadın olarak belirledi yani yüzde 0 77 si hdp yani kendini,40
1,belirledi yani yüzde 0 77 si hdp yani kendini bir kadın partisi olarak kabul eden partimizde eşit temsiliyet ilkesi gereği açıkladığımız,40
1,si ülkemizde sevgi adına her ay ortalama 40 ın üzerinde kadın öldürülmekteyken yerel yönetimlerde kadın sayısını artırma ve kadına dayalı çalışmaları,41
1,her ay ortalama 40 ın üzerinde kadın öldürülmekteyken yerel yönetimlerde kadın sayısını artırma ve kadına dayalı çalışmaları kadın eliyle örmenin ne,41
1,öldürülmekteyken yerel yönetimlerde kadın sayısını artırma ve kadına dayalı çalışmaları kadın eliyle örmenin ne kadar önemli olduğu bilinmelidir eşit temsiliyet ilkesiyle,21
1,bu meclisin bir üyesi olan leyla güven in mecliste de kadın mücadelesini geliştireceğine inanıyoruz talebine kulak verilsin leyla meclisteki çalışmalarına bir,46
1,silivri ve bakırköy bölgelerinde özellikle büyükkılıçlı köyü ve ormanlı da kadın çiftçilerimize kadın girişimcilerimize sözler verdi ve inanılmaz güzel bir etki,42
1,bakırköy bölgelerinde özellikle büyükkılıçlı köyü ve ormanlı da kadın çiftçilerimize kadın girişimcilerimize sözler verdi ve inanılmaz güzel bir etki bıraktı sadece,42
1,parti yenişehir ilçe teşkilatında beraber çalışmıştık rahmetli bir müddet ilçemizin kadın kolları başkanlığında bulunmuştu boşanma aşamasında olduğu kocasından korunma talebi kabul,44
1,çıkarılmasından yana değilim ben yıllardır feminist mücadele içinde olan bir kadın olarak özellikle de erkeklerin kadınlarımız kızlarımız bizim şeklindeki söylemleri de,55
1,z keresteci oğlu demi r ankara tamamlıyorum ve özellikle de kadın vekiller lütfen reddetmeyin gelin bunu birlikte araştıralım dedik yoksa kadın,0
1,kadın vekiller lütfen reddetmeyin gelin bunu birlikte araştıralım dedik yoksa kadın mücadelesi zaten bugüne kadar türkiye deki yasaların değişmesi için gerekenleri,24
1,anda aksayan ne bu kadar cinayet niye oluyor bu kadar kadın yoksulluğu niye var ve bu kadar taciz bu kadar fütursuzluk,32
1,dönüp bir bakması lazım acaba ne kadar fazla söz söyleyen kadın var ve ne kadar fazla erkek kadınlar adına söz söylüyor,20
1,konuşmak istiyorum söz alan bütün muhalefet partililerden ak parti li kadın vekillerin neden tepki vermediği sorularına muhatap olduk eleştiriler aldık birincisi,36
1,bir hâkimin yaptığı büyük bir yanlışa yalnız kadınlar tepki vermemeli kadın erkek herkes tepki vermeli diye düşünüyorum ve ak parti de,43
1,tepki vermeli diye düşünüyorum ve ak parti de de bir kadın erkek ayrımı olmadığı için herkes gerekli tepkiyi göstermiştir gösterecektir de,43
1,dili de gene basından görüyoruz bizlerle ilgili bir haber yaparken kadın vekil tabirini kullanıyorlar oysa erkek vekillerle ilgili bir haber yapılırken,3
1,sıra geldi şunu ifade etmek istiyorum gerçekten bugün bir hâkimin kadın avukatın etek boyuna karışmasıyla gelen kadına yönelik şiddet istismar ve,29
1,bir kez daha önümüze koymuştur biz meclis olarak hepimiz başta kadın vekiller olmak üzere gerçekten bu konuda ortak bir tutum alabilmeliydik,20
1,kabul etmemiz mümkün değildir erkek adalet dediğimiz tam da budur kadın avukatın etek boyuna müdahale eden yargıdır aynı zamanda başkan birleşime,44
1,de khk yle eşi de ihraç olan canan deniz isimli kadın iki çocuk annesi olmasına rağmen geçtiğimiz gün intihar etmiştir 951,18
1,bir süre içinde açılacaktır bünyesinde genel hastane kalp damar onkoloji kadın doğum ve çocuk fizik tedavi ve psikiyatri olmak üzere 6,3
1,bu tür istismara uğramamalı bu sorumluluğu meclis olarak yerine getirmeliyiz kadın taciz tecavüzlerine çocuk tacizlerine artık son verilmelidir diyorum teşekkür ediyorum,59
1,bir şey bu kendisine gerçekten tabip demeye dilim varmıyor bir kadın bir erkekle tenha bir yerde içki içmeyi kabul etmişse cinsel,46
1,içmeyi kabul etmişse cinsel ilişkiye rıza göstermiş sayılır böylelikle aslında kadın cinayetlerinin üstü örtülmeye çalışılıyor ama bugün adliyede bütün kadın örgütleri,44
1,aslında kadın cinayetlerinin üstü örtülmeye çalışılıyor ama bugün adliyede bütün kadın örgütleri ve avukatlar gücünü gösterdi ve gerçekten davayı izlemek müdahil,21
1,adil yargılamaya ve adalete ulaşmaktır gerçekten bunun için özellikle de kadın örgütlerinin bu tür davalarda müdahale taleplerinin artık kabul edilmesi gerekir,58
1,aydınlatılması için özellikle önleme yükümlülüğü olan devletin önlem almadığı yerlerde kadın örgütlerinin davalarda müdahil olma taleplerinin artık çağımızda bütün uluslararası sözleşmelere,58
1,stanbul teşekkür ederim değerli başkan değerli milletvekilleri cumhuriyetimizin kurucu değeri kadın erkek eşitliğinin temeli demokrasinin ve hukukun üstünlüğünün olmazsa olmaz koşulu,49
1,mıza girmesinin 82 nci yıl dönümü kutlu olsun özellikle eğitimde kadın erkek eşitliğinde toplumsal düzeni ideale en yakın hâle getiren laiklik,61
1,düzenli yaşam biçimi için olmazsa olmazımızdır laiklik ilkesi kadınlarımız için kadın hakları için güvence niteliğindedir hem laik hem müslüman olunmaz diyenlere,58
1,yatıranlar sadece bunlar değil 60 a yakın cezaevinde 48 i kadın olmak üzere 295 kişi açlık grevinde siyaset sorunu çözmeyince insanlar,24
1,geçtiğimiz mayıs ayında 163 kişi hayatını kaybetti ölenlerin 12 si kadın 9 u çocuk 6 sı göçmendi 2019 un ilk 5,50
1,gençler birliği spor arasında yapılan bu maçta batman belediye sporun kadın futbolcuları kendi aralarında kürtçe konuştukları için ciddi bir saldırıya maruz,45
1,olması vesilesiyle istedikleri dilde konuşabileceklerini söylemesine rağmen kayseri gençler birliği kadın takımının oyuncuları futbolcuları batman belediye sporun oyuncularına saldırmaya devam ettiler,45
1,vardır bir milletvekilimiz gelir anlatır ihtiyaca binaen olur mesela bir kadın cinayeti üzerinden bu ülkede bir kanun yapıldı bir kadın cinayeti,46
1,bir kadın cinayeti üzerinden bu ülkede bir kanun yapıldı bir kadın cinayeti üzerinden pek çok vardı bir tanesi ama öyle bir,46
1,130 mobil ekip kurarak alanda 11 760 çocuğa müdahale ettik kadın güçlü olursa aile de toplum da güçlü olur anlayışıyla kadınlarımızın,47
1,kadınlarımızın toplumsal statüsünün yükseltilmesine büyük önem veriyoruz aysu bankoğlu bartın kadın birey olarak da vardır sayın oktay 706 tbmm b 39,23
1,katılımında ve istihdamında da önemli mesafeler katettik son on yılda kadın istihdamını yüzde 63 oranında artıran ülkemiz oecd ve avrupa birliği,48
1,yemden alınan kdv yi tamamen kaldırdık kırsalda hayat standardının yükseltilmesi kadın ve genç nüfusun üretime teşvik edilmesi için çalışmalarımıza da aralıksız,59
1,alırken keşke seçim derdine düşme yerine biraz da bu konuda kadın ölümleri cinayetleri ve çocuk ölümleri olunca genellikle ötelenir görmez olunur,73
1,tarafta su faturasını ödeyemediği için gözaltına alınan 81 yaşındaki yoksul kadın bir yanda 4 bin liralık çayla ejder meyvesiyle 1 100,59
1,akademisyenlere geldik chp sıralarından alkışlar dünyaca ünlü akademilerden bilim adamlarından kadın eli tutmak ateş tutmaktır diyen rektör bozuntularına geldik barış diyen,58
1,ediyorlar bundan konuşmak bütçe konuşmaktır işçi alacaklarından konuşmak bütçe konuşmaktır kadın cinayetlerinde o kadar kadın ölüyor niye bunu önlemiyorsunuz sosyal yardım,72
1,konuşmaktır işçi alacaklarından konuşmak bütçe konuşmaktır kadın cinayetlerinde o kadar kadın ölüyor niye bunu önlemiyorsunuz sosyal yardım sosyal yardım diyorsunuz ama,58
1,işe eşit ücret alınamamasının sonucu ortaya çıkan mağduriyetlerimiz bulunmakta hâlbuki kadın erkek ayrımı olmaksızın eşit işe eşit ücret alınması anayasal bir,46
1,protesto bir eylem gösterdiler ve o yalanlara karşı biz bir kadın direnişiyle bir kadın dayanışmasıyla taksim e de çıktık ve şunu,29
1,gösterdiler ve o yalanlara karşı biz bir kadın direnişiyle bir kadın dayanışmasıyla taksim e de çıktık ve şunu bilin arkadaşlar orada,61
1,de çıktık ve şunu bilin arkadaşlar orada gezi de kırmızılı kadın mı polise saldırdı kitap okuyan adam mı polise saldırdı kim,71
1,kaldırdık onu oradan orada taybet ana bakın 57 yaşında bir kadın bu mu terörist ha bu mu mustafa erdoğan mı terörist,74
1,ancak topyekûn bu bütçenin dışında bırakılan grupsa kadınlardır bu bütçe kadın emeği sömürüsünü önlemesi gerekirken ne yazık ki büyük oranda erkeğin,58
1,milletvekilleri akp hükûmetleri döneminde kadına yönelik çok yönlü şiddet ve kadın cinayetleri katlanarak artmıştır geçtiğimiz kasım ayında i çişleri bakanlığının açıkladığı,49
1,ulaştığını göstermektedir buna göre geride bıraktığımız bir buçuk yılda 393 kadın katledildi yine 2017 de 133 809 kadın şiddete maruz kaldı,4
1,buçuk yılda 393 kadın katledildi yine 2017 de 133 809 kadın şiddete maruz kaldı 2018 yılının ilk yedi ayında ise şiddete,50
1,kaldı 2018 yılının ilk yedi ayında ise şiddete maruz kalan kadın sayısı 96 417 kadın cinayetlerinin bugün korkunç boyutta olması kadın,50
1,yedi ayında ise şiddete maruz kalan kadın sayısı 96 417 kadın cinayetlerinin bugün korkunç boyutta olması kadın düşmanı politika ve pratiklerden,50
1,kadın sayısı 96 417 kadın cinayetlerinin bugün korkunç boyutta olması kadın düşmanı politika ve pratiklerden kaynaklanmaktadır kadına yönelik çok yönlü ve,50
1,pratiklerden kaynaklanmaktadır kadına yönelik çok yönlü ve yaygın şiddetin sebebi kadın emeği ve bedeni üzerindeki tahakkümün kurumsallaşmasıdır kadına yönelik ayrımcılık ve,9
1,vardır bugün kadınların siyasete eşit katılımı için mücadele eden binlerce kadın arkadaşımız cezaevinde bütün dünyada örnek gösterilen eş başkanlık sistemini hayata,29
1,oradan hesap et bu benim için çok çarpıcıydı çünkü bir kadın yaşını bilmiyor ancak o çok derin toplumsal hafızada unutmadığı bir,23
1,ağız ve diş sağlığı hastanemiz ilçelerimizdeki hastanelerimiz sivas cumhuriyet üniversitemizin kadın ve doğum hastanesi kısa bir sonra faaliyete geçecektir sivas cumhuriyet,69
1,takibindeyiz gemerek şarkışla 112 acil sağlık hizmetleri i stasyonu huzurevi kadın konukevleri sivas şarkışla suşehri sosyal hizmet merkezleri sevgievleri ve kız,24
1,hsan eliaçık gözaltına alındı i stanbul i l başkanımız yiğit kadın canan kaftancıoğlu parti meclisi üyemiz eren erdem e sahip çıktı,32
1,ve uygulanması için demokratik kapsayıcı ve adil bir kalkınma için kadın emeğinin sömürüsünün önlenmesi ve ev içi emeğin hakkının verilmesi için,32
1,chp bayan milletvekili birçok serpi l kemalbay pekgözegü i zmir kadın muhammet emi n akbaşoğlu çankırı kadın milletvekili bayan milletvekili hanımefendi,58
1,kemalbay pekgözegü i zmir kadın muhammet emi n akbaşoğlu çankırı kadın milletvekili bayan milletvekili hanımefendi fark etmez özgür özel manisa bayan,58
1,milletvekili hanımefendi fark etmez özgür özel manisa bayan sensin o kadın radi ye sezer katircioğlu kocaeli hepimiz milletvekiliyiz muhammet emi n,58
1,önemli biliyor musunuz niyet doğaçlama bir konuşma yapıyorum hanımefendi bayan kadın özgür özel manisa kadın denmesini istiyoruz muhammet emi n akbaşoğlu,51
1,doğaçlama bir konuşma yapıyorum hanımefendi bayan kadın özgür özel manisa kadın denmesini istiyoruz muhammet emi n akbaşoğlu çankırı fark eden bir,51
1,afyonkarahisar roman olduğu için konteyner vermediniz ve yanarak öldü o kadın cemal bekle i zmir tamamen yanlış biliyorsunuz özcan da doğruyu,51
1,hdp sıralarından gürültüler hüda kaya i stanbul kes sesini bir kadın konuşuyor başkan lütfen bu tartışmayı keseceğiz buyurun cemal bekle i,52
1,olarak şimdi avrupa da en az 40 anayasa mahkemesi var kadın üyesi olmayan tek avrupa mahkemesi anayasa mahkemesi tek anayasa mahkemesi,19
1,ki geçin aslında çok da güzel bir özet yapmış bu kadın arkadaşımız milyonlarca insanın yaşamları olmuş asgari yetmemiş bir de emekli,58
1,hepimizin yaşadığı bir trajedidir gençlerde gelecek kaygısı işsizlik katledilen binlerce kadın boşanmalar uyuşturucu resmin başka bir boyutudur millî ve manevi değerlerden,46
1,çağdaş dünyanın ihtiyaçlarını önceleyen bir anlayışla çevre sorunlarına duyarlı aile kadın gençlik çocuk yaşlı ve engelli vatandaşlarımıza daha etkin bir hizmet,61
1,münafıktır kadınların önderliğinde yol alınmaz ayrıca cumhuriyet mahallesi muhtarlığına da kadın seçtiniz o da münafıktır bu kadar cemaat bu kadar insan,53
1,bu kadar insan münafığın önünde iş yapamaz diyerek o seçilmiş kadın muhtarımızın şahsında tokat ta 9 ülkemiz genelinde 674 kadın muhtar,53
1,seçilmiş kadın muhtarımızın şahsında tokat ta 9 ülkemiz genelinde 674 kadın muhtar yönetici ve ülkemizin yarısı olan 40 milyon kadınımıza hakaret,53
1,2018 tarihli 25 inci birleşiminde kabul edilmiştir komi syon toplantilari kadın erkek fırsat eşitliği komisyonu 11 12 2018 salı saat 10,44
1,muş tamamlayalım hdp sıralarından gürültüler mehmet muş i stanbul bir kadın için kandil demek tecavüz demektir kandil de kadın isteyenin dilediğince,52
1,stanbul bir kadın için kandil demek tecavüz demektir kandil de kadın isteyenin dilediğince kullandığı bir metadır bakın bunu söyleyen yakalanan bir,46
1,yapın ister bilmeyerek yapın demek ki damgasını pkk vuruyor biz kadın sorununu eleştirirken o kürsüde murat karayılan ın resmini tüm türkiye,34
1,adı yok kadının adını çıkarttılar değerli arkadaşlar aile kavramı bugün kadın haklarının yok sayılması için örtü olarak kullanılıyor kadınlar üzerindeki ayrımcılık,31
1,kadınların sorunlarını bundan bağımsız ele alamayız strateji planlarında sürekli olarak kadın istihdamının artırılacağını söylüyorsunuz niye artıramadınız diye size sormak istiyorum sayın,54
1,artırılacağını söylüyorsunuz niye artıramadınız diye size sormak istiyorum sayın bakan kadın istihdamı projeleri adı altında harcanan dünyanın fonu var dünyanın parası,54
1,tek haneli rakamları çoktan aştı ve bakın tarım dışı genç kadın işsizliği yüzde 25 6 ya dayandı i şsizlik sigortası fonu,11
1,pay 459 tbmm b 34 16 12 2018 o 2 kadın işsizliğinin günden güne artması ve kayıt dışı ücretsiz çalışan kadınların,10
1,ayırmaktır pay ayırmaktır her fabrikada her iş yerinde her mahallede kadın ya da erkek tüm çalışanlar için kamu kreşleri olmadan bakım,16
1,erkek tüm çalışanlar için kamu kreşleri olmadan bakım merkezleri açılmadan kadın istihdamını artıramayacağınızı bilmiyor musunuz tabii ki bal gibi biliyorsunuz ama,58
1,bir yatak fabrikasında 1 çocuk işçi 1 i hamile 5 kadın işçi fabrikada yandı fabrika patronu 183 lira ceza ödeyip kurtuldu,61
1,d 2014 yılında şengal e saldırdığında binlerce şengalli katledildi binlerce kadın kaçırıldı köle pazarları kuruldu hâlâ işi d in elinde binlerce,59
1,kaçırıldı köle pazarları kuruldu hâlâ işi d in elinde binlerce kadın var yüzlercesi kayıp işi d şengal e saldırdığında kılınızı kıpırdatmadınız,59
1,da bombaların hedefi hâline geliyorlar bu bombalamada 74 yaşında bir kadın 14 yaşındaki torunu ve 2 kızı yaşamını yitirdi yine değerli,59
1,bir şekilde ne zaman barış meselesinde kürt meselesinde emek meselesinde kadın meselesinde farklı bir şey söylesek ya da ifade etsek hemen,46
1,konuşmak gerekiyordu halkla konuşmak gerekiyordu ama maalesef ne kadınlar ne kadın örgütleri ne feminist örgütler bu bütçe yapılırken buraya çağrıldı görüşüldü,55
1,açısından 1998 yılından bu yana düzenli olarak her yıl toplanan kadın sığınakları ve da ya nışma merkezi kurultayı bileşenlerinin taleplerini buradan,58
1,duyurmanın başka bir yolu yok maalesef kimseyi muhatap almadığınız gibi kadın örgütlerini de feminist örgütleri de muhatap almıyorsunuz talepleri nelerdi kadın,55
1,kadın örgütlerini de feminist örgütleri de muhatap almıyorsunuz talepleri nelerdi kadın dayanışma merkezleri ve sığınaklar için hem bakanlık hem de yerel,55
1,yönetilmeli mevcut bütçe toplumsal cinsiyet eşitliğine duyarlı hâle getirilmeli bağımsız kadın örgütlerinden görüş alınmalı kadına yönelik şiddet ve cinsel suçlara ilişkin,23
1,giderilmeli grevio raporunda yer alan tavsiyelerin hayata geçirilmesi için bağımsız kadın örgütlerinin de katılımıyla eylem planı hazırlanmalı cmk nin 253 üncü,72
1,ve sığınaklara yeterli bütçe ayrılmalı kapatılan dayanışma merkezleri ve sığınaklar kadın dernekleri yeniden açılmalı şöni m sığınak ve dayanışma merkezleri olmayan,59
1,merkezleri olmayan il ve ilçelerde bu birimler açılmalı ve yereldeki kadın örgütlerinin bu alandaki çalışmaları desteklenmelidir kadına yönelik şiddetle mücadele alanında,61
1,örgütlerinin bu alandaki çalışmaları desteklenmelidir kadına yönelik şiddetle mücadele alanında kadın sosyal hizmet uzmanları ve psikologlar istihdam edilmelidir şöni m ler,21
1,izlenmeli şiddetin önlenmesine yönelik danışma kurulu oluşturulmalı bu birimlerde bağımsız kadın örgütlerinden 464 tbmm b 34 16 12 2018 o 2,9
1,oluşturmamalı bunun için gerekli düzenlemeler yapılmalıdır belediyelerde eşitlik birimi ve kadın müdürlükleri açılmalı sığınaklar ve dayanışma merkezleri bu birimlere bağlı olmalıdır,61
1,gerekiyordu kadınlar için ayrı bir bütçe gerekiyordu tabii ki bir kadın bakanlığı gerekiyordu mikrofon otomatik cihaz tarafından kapatıldı başkan tamamlayalım lütfen,61
1,böyle olması da kaçınılmaz zira tüm bunları yapabilmek için önceliği kadın özgürlüğü olan aileyi değil kadını güçlendiren bir anlayış egemen olmak,56
1,savaşı kutuplaştırmayı düşmanlaştırma politikalarını politika olarak kurmayan barışı eşitliği özgürlüğü kadın erkek eşitliğini önceleyen bir iktidar olmak zorundaydı ama böyle bir,56
1,yapmayın gidin tecavüzcülere ve çocuk istismarcılarına gereken cezayı verin gidin kadın cinayetlerine kafa yorun bu ülkenin itibarı görgüsüzlük ifadesi saraylarla ölçülmez,57
1,o hasta iyileşir yok böyle bir şey doktor olması gerekiyor kadın doğum doktoru yok orada yaşayan insanlar kâğıt üstünde 4 tane,56
1,en dezavantajlı grupları kadınlarımız ve çocuklarımız sadece bu yıl 350 kadın şiddete maruz kalarak yaşamını yitirdi daha iki hafta önce bugün,50
1,cinayetlerine karşı vurdumduymazlıktan mı i ki büyük bakanlık birleşti işçi kadın yoksul yaşlı engelli çocuk şehit ve gazi haklarını koruması gereken,46
1,ortada duran bir gerçek var alın size gerçek yürütmenin elindeki kadın çalışmaları yapan tek kuruluşa yani kadının statüsü genel müdürlüğüne ayırdığınız,54
1,üst seviyede bununla mücadele ettiklerini ifade ediyor ama aynı cumhurbaşkanının kadın ile erkek eşit değildir söyleminden hiç söz etmiyor oysaki sayın,21
1,o zaman adaletsizlik haksızlık başlar sonuç olarak şunu söylemem lazım kadın erkek eşitliğine inanmayanların sosyal yardım yapılan insanların sayısının bile milyonlarca,8
1,ki mümkün değildir özellikle suriye de ortaya çıkan iç savaşta kadın çocuk yaşlı demeden insanların katledilmesi millet olarak görmezden gelemeyeceğimiz bir,58
1,boşanma sayısı 2017 yılında 128 400 sokakta kavga var sokakta kadın ile erkek arasında kavga var sokakta aileler arasında kavga var,50
1,erkek arasında kavga var sokakta aileler arasında kavga var sokakta kadın cinayeti var şimdi boşanma başlı başına bir sorundur ama çok,58
1,513 tbmm b 34 16 12 2018 o 3 tabii kadın kutsaldır cennet annelerin ayağı altındadır ama babalar da kötü insanlar,10
1,neler hep birlikte bir bakmamız gerekiyor bir gözden geçirelim evet kadın neden şiddete uğrar neden istismara uğrar neden aslında toplumda başımızın,61
1,istediklerimi buradan kürsüden sormak istiyorum yine aynı şekilde kadınlarımızla ilgili kadın sığınmaevlerine bakıldığına nüfusu 100 binin üzerinde olan ilçelerin tamamında kadın,59
1,kadın sığınmaevlerine bakıldığına nüfusu 100 binin üzerinde olan ilçelerin tamamında kadın sığınmaevi olması gerekiyor 201 ilçemiz var bununla ilgili özellikle kadın,59
1,kadın sığınmaevi olması gerekiyor 201 ilçemiz var bununla ilgili özellikle kadın sığınmaevinin olması gereken ve bunlarla ilgili biz bir önceki bakanımıza,61
1,şunu sorduk dedik ki belediye yönetmeliği ne göre kaç ilçemizde kadın sığınmaevi olmalı kaçında şu an mevcut 201 ilçeye karşılık 135,4
1,şu an mevcut 201 ilçeye karşılık 135 ilçede şu an kadın sığınmaevi var bu da ne demektir aslında kadın sığınmaevlerinde de,60
1,şu an kadın sığınmaevi var bu da ne demektir aslında kadın sığınmaevlerinde de eksiğimiz var kadın sığınmaevi açmak mı çok önemli,60
1,bu da ne demektir aslında kadın sığınmaevlerinde de eksiğimiz var kadın sığınmaevi açmak mı çok önemli yoksa kadını korumak mı çok,60
1,olması bizler için önemli ve kıymetli bir göstergedir yetki alanında kadın çocuk yaşlı ve engelliler gibi toplumumuzda hassasiyetle üzerinde durmamız gereken,61
1,varlığı adına dikkate alması gereken en önemli konulardan birinin de kadın konusu olduğunu düşünmekteyiz çünkü 518 tbmm b 34 16 12,34
1,onları desteklemek ayrı bir önem kazanmıştır bilindiği üzere çocuk genç kadın erkek yaşlı engelli her bireyin ihtiyaçlarının en iyi cevap bulduğu,46
1,teknoloji neyse biz genel cerrahideki genel batındaki tüm ameliyatları yapmaktayız kadın doğumda tüp bebekte çok ilerideyiz özellikle dört boyutlu ultrasonografiyle anne,3
1,güvenlik istatistikleri ülkemizi geride göstermektedir en önemli göstergelerden biri de kadın cinayetleridir son on beş yılda 15 bin kadının katledildiğini istatistiklerden,61
1,alkışlar şimdi konumuz aile çalışma ve sosyal hizmetler bakanlığı bütçesi kadın yoksulluğu ve kadına şiddet konusunda bu kürsüde ben çok fazla,24
1,bebek ölüm hızını en hızlı düşüren ülkelerin başında geliyoruz sezaryenin kadın ve bebek sağlığını riske sokacak şekilde gereksiz yere yapılmasını önleme,48
1,toplumsal statüsünün yükseltilmesine büyük önem veriyoruz çünkü biliyoruz ki ancak kadın güçlü olursa aile de toplum da güçlü olur bu anlayışla,23
1,güzel yansımasını işte burada 2002 de yüzde 4 4 olan kadın milletvekili oranını 2018 yılında yüzde 17 45 e yükselten bu,50
1,iş gücüne katılımında ve istihdamında da önemli mesafeler katettik bugün kadın iş gücüne katılım oranında yüzde 34 9 kadın istihdam oranında,48
1,katettik bugün kadın iş gücüne katılım oranında yüzde 34 9 kadın istihdam oranında ise yüzde 29 7 seviyesini yakaladık son on,48
1,oranında ise yüzde 29 7 seviyesini yakaladık son on yılda kadın istihdamımızı 3 4 milyon artırarak 9 1 milyona ulaştık kadınlarımızın,48
